Instituição;Código;Conglomerado Prudencial;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;;;;b3C;2;9;SAO PAULO;SP;12/2021;1.328.257;11.932;1.181.366;1.088.044;146.891;4.844;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SUL - SICREDI CENTRO SUL PR/SC/RJ;78907607;;;;b3S;2;9;PRUDENTOPOLIS;PR;12/2021;1.317.477;927.570;1.154.562;669.614;162.915;9.718;0;28
SANTANDER CACEIS BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;62318407;SANTANDER - PRUDENCIAL;30379;80185;n2;3;16;SAO PAULO;SP;12/2021;1.307.708;0;291.732;0;1.015.976;68.608;2;0
ÁGORA CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;74014747;BRADESCO - PRUDENCIAL;10045;80075;n2;2;15;OSASCO;SP;12/2021;1.299.267;30.527;844.757;0;454.510;-40.215;2;0
COOPERATIVA DE CRÉDITO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31815293;;;;b3S;2;9;SAO GABRIEL DA PALHA;ES;12/2021;1.290.889;720.128;1.017.984;831.615;272.904;43.329;0;19
COOPERATIVA DE CRÉDITO DE CASCAVEL E REGIÃO - SICOOB CREDICAPITAL;4529074;;;;b3S;2;9;CASCAVEL;PR;12/2021;1.287.605;1.003.532;1.158.223;867.620;129.382;10.946;0;39
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA AREA DE SAUDE DO ESTADO DE SAO PAULO LTDA    UNICRED DO ESTADO DE SAO PAULO;71884498;;;;b3S;2;9;CAMPINAS;SP;12/2021;1.264.304;696.671;1.101.752;1.064.952;162.552;15.962;0;25
COOPERATIVA DE CRÉDITO CREDIVAR LTDA. - SICOOB CREDIVAR;25798596;;;;b3S;2;9;VARGINHA;MG;12/2021;1.262.625;841.730;1.091.114;899.053;171.511;24.117;0;26
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;;;;b3S;2;9;JOAO MONLEVADE;MG;12/2021;1.253.338;733.308;1.100.344;1.078.180;152.994;18.234;0;22
BANCO CAIXA GERAL - BRASIL S.A.;33466988;CAIXA GERAL - PRUDENCIAL;51815;80927;b1;3;8;SAO PAULO;SP;12/2021;1.242.736;373.883;950.042;844.887;292.694;-11.670;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81367880;;;;b3S;2;9;TURVO;SC;12/2021;1.241.187;578.169;1.041.099;936.303;200.088;20.162;0;25
COOPERATIVA DE CRÉDITO DA REGIÃO MERIDIONAL DO BRASIL - SICOOB UNICOOB MERIDIONAL;5392810;;;;b3S;2;9;TOLEDO;PR;12/2021;1.220.806;800.274;1.093.893;883.573;126.913;10.846;0;27
COOPERATIVA DE CREDITO DO ALTO PARANAIBA E REGIÃO LTDA. - SICOOB CREDIPATOS;25387671;;;;b3S;2;9;PATOS DE MINAS;MG;12/2021;1.220.481;939.018;1.076.588;675.988;143.894;18.989;0;14
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;;;;b3S;2;9;AGUDO;RS;12/2021;1.219.228;727.118;942.497;661.114;276.731;11.092;0;15
BANCO OURINVEST S.A.;78632767;OURINVEST - PRUDENCIAL;;81012;b1;2;8;SAO PAULO;SP;12/2021;1.216.910;77.074;1.095.187;404.229;121.724;11.921;2;0
BANCO RIBEIRAO PRETO S.A.;517645;BANCO RIBEIRÃO PRETO - PRUDENCIAL;;84349;b1;2;8;RIBEIRAO PRETO;SP;12/2021;1.215.593;652.937;1.029.954;1.004.474;185.639;2.546;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOSSA TERRA - SICREDI NOSSA TERRA PR/SP;81192106;;;;b3S;2;9;CAFELANDIA;PR;12/2021;1.209.987;801.212;1.058.424;697.704;151.563;8.376;0;24
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO VALE DO RIO PARDO - SICREDI VALE DO RIO PARDO RS;95424891;;;;b3S;2;9;SANTA CRUZ DO SUL;RS;12/2021;1.206.416;945.740;998.342;742.485;208.074;21.566;0;16
BANCO KEB HANA DO BRASIL S.A.;2318507;BCO KEB DO BRASIL SA - PRUDENCIAL;;81232;b1;3;2;SAO PAULO;SP;12/2021;1.205.654;294.969;1.047.611;1.023.427;158.043;2.127;2;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;AF DO ESTADO DE SC S.A. - PRUDENCIAL;;81074;n1;1;30;FLORIANOPOLIS;SC;12/2021;1.204.652;889.583;442.639;361.655;762.014;49.563;2;0
COOPERATIVA DE CRÉDITO CENTRO LESTE - SICREDI CENTRO LESTE RS;88471024;;;;b3S;2;9;CACHOEIRA DO SUL;RS;12/2021;1.201.152;858.466;1.043.231;740.408;157.921;16.704;0;16
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;;;;b3S;2;9;MARACAJU;MS;12/2021;1.198.951;939.652;973.785;485.858;225.165;26.636;0;8
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;BCO DES. DO ES S.A. - PRUDENCIAL;;81304;b4;1;5;VITORIA;ES;12/2021;1.198.948;571.339;884.150;541.450;314.798;35.412;2;0
COOPERATIVA DE CRÉDITO SICOOB VALE SUL;2466552;;;;b3S;2;9;FRANCISCO BELTRAO;PR;12/2021;1.180.212;887.661;1.070.252;733.654;109.960;7.534;0;35
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;;;;b3S;2;9;CATAGUASES;MG;12/2021;1.172.812;885.074;1.008.023;980.970;164.789;21.705;0;18
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VALE DO VINHO;81016131;;;;b3S;2;9;VIDEIRA;SC;12/2021;1.163.577;683.770;1.022.322;750.024;141.256;16.177;0;30
COOPERATIVA DE CRÉDITO COCRE;54401286;;;;b3S;2;9;PIRACICABA;SP;12/2021;1.162.803;420.952;1.039.105;949.053;123.698;9.009;0;21
BANCO WOORI BANK DO BRASIL S.A.;15357060;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL;;81823;b1;3;8;SAO PAULO;SP;12/2021;1.162.030;105.688;1.058.329;1.041.302;103.701;7.300;3;0
COOPERATIVA DE CRÉDITO LITORÂNEA;85291086;;;;b3S;2;9;JACINTO MACHADO;SC;12/2021;1.159.126;665.383;994.852;839.701;164.274;18.979;0;15
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;;;;b3S;2;9;CACHOEIRO DE ITAPEMIRIM;ES;12/2021;1.157.458;781.312;992.478;931.117;164.980;16.237;0;18
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE DO PARANÁ E SUL DE SÃO PAULO - SICREDI NORTE SUL PR/SP;79063574;;;;b3S;2;9;SANTO ANTONIO DA PLATINA;PR;12/2021;1.154.742;734.131;1.025.474;683.610;129.267;13.904;0;23
BANCO SEMEAR S.A.;795423;BANCO SEMEAR - PRUDENCIAL;;81380;b1;2;8;BELO HORIZONTE;MG;12/2021;1.143.704;809.490;1.008.264;937.973;135.440;7.431;2;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS;73085573;;;;b3C;2;9;SAO PAULO;SP;12/2021;1.135.806;28.000;1.079.533;0;56.273;1.133;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.;73750424;;;;b3S;2;9;CAXIAS DO SUL;RS;12/2021;1.129.800;708.857;998.454;950.062;131.346;11.012;0;13
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMINHO DAS ÁGUAS RS - SICREDI CAMINHO DAS ÁGUAS RS;95213211;;;;b3S;2;9;ROLANTE;RS;12/2021;1.129.278;790.130;1.028.743;831.045;100.535;10.378;0;22
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO RIO PARANA - SICREDI RIO PARANA PR/SP;81206039;;;;b3S;2;9;NOVA LONDRINA;PR;12/2021;1.129.218;743.717;978.965;605.369;150.253;17.618;0;30
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE E SUL PARANAENSE - SICOOB CREDINORTE;81011686;;;;b3S;2;9;MAFRA;SC;12/2021;1.126.328;768.756;1.003.326;670.868;123.002;12.894;0;11
COOPERATIVA DE CRÉDITO UNICRED DESBRAVADORA LTDA - UNICRED DESBRAVADORA;1039011;;;;b3S;2;9;CHAPECO;SC;12/2021;1.125.793;764.661;1.007.478;971.318;118.315;11.724;0;18
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NOVOS HORIZONTES - SICREDI NOVOS HORIZONTES PR/SP;7206072;;;;b3S;2;9;ARAPOTI;PR;12/2021;1.124.388;616.220;1.011.613;760.169;112.776;10.126;0;15
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL MINAS DO RIO GRANDE DO SUL E MINAS GERAIS - SICREDI SUL MINAS RS/MG.;87784088;;;;b3S;2;9;ESTACAO;RS;12/2021;1.120.141;760.500;965.207;563.699;154.933;13.008;0;17
MONEY PLUS SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR E A EMPRESA DE PEQUENO PORTE LTDA.;11581339;BMP SCMEPP LTDA - PRUDENCIAL;52137;83292;n1;2;10;SAO PAULO;SP;12/2021;1.109.132;422.486;1.092.237;990.547;16.895;6.998;2;0
BRAM - BRADESCO ASSET MANAGEMENT S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;62375134;BRADESCO - PRUDENCIAL;10045;80075;n2;2;16;OSASCO;SP;12/2021;1.107.574;0;175.149;0;932.424;47.549;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CERRADO DE GOIÁS - SICREDI CERRADO GO;6332931;;;;b3S;2;9;GOIANIA;GO;12/2021;1.104.955;643.056;976.712;734.417;128.243;11.902;0;22
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;;;;b3S;2;9;ITUIUTABA;MG;12/2021;1.103.555;833.524;984.199;625.079;119.357;9.951;0;10
COOPERATIVA DE CREDITO E INVESTIMENTO COM INTERACAO SOLIDARIA PIONEIRA - CRESOL PIONEIRA;971300;;;;b3S;2;9;DOIS VIZINHOS;PR;12/2021;1.103.302;908.885;972.307;396.558;130.995;12.922;0;19
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS UNICRED LTDA. - UNICRED DO BRASIL.;315557;;;;b3C;2;9;SAO PAULO;SP;12/2021;1.103.164;0;1.008.383;0;94.781;-398;0;1
COOPERATIVA DE CREDITO DO CENTRO DO ESTADO DE RONDONIA - SICOOB CENTRO;8044854;;;;b3S;2;9;JI-PARANA;RO;12/2021;1.103.032;887.170;952.344;529.465;150.688;20.929;0;17
SINGULARE CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;62285390;SINGULARE CTVM - PRUDENCIAL;;85386;n2;2;15;SAO PAULO;SP;12/2021;1.102.760;0;1.025.065;954.041;77.695;29.247;2;0
COOPERATIVA DE CRÉDITO DE EMPRESÁRIOS - SICOOB/TRANSCREDI;4247370;;;;b3S;2;9;CONCORDIA;SC;12/2021;1.097.468;850.671;929.668;893.284;167.800;22.995;0;6
UBS BRASIL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;2819125;UBS - PRUDENCIAL;51877;80989;n2;3;15;SAO PAULO;SP;12/2021;1.095.236;0;609.522;5.422;485.714;84.536;3;0
COOPERATIVA DE CRÉDITO SUL - SICOOB SUL;5888589;;;;b3S;2;9;CURITIBA;PR;12/2021;1.092.660;719.887;964.196;833.310;128.463;11.869;0;34
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA.;7599206;;;;b3S;2;9;GOIANIA;GO;12/2021;1.088.535;757.387;878.454;759.518;210.081;27.474;0;12
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;;;;b3S;2;9;DIVINOPOLIS;MG;12/2021;1.086.483;674.256;980.786;959.470;105.696;12.240;0;21
SAFRA CORRETORA DE VALORES E CÂMBIO LTDA.;60783503;SAFRA - PRUDENCIAL;10083;80109;n2;2;15;SAO PAULO;SP;12/2021;1.084.056;0;890.617;52;193.439;10.244;2;0
ITAUVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;92880749;ITAU - PRUDENCIAL;10069;80099;n2;2;16;SAO PAULO;SP;12/2021;1.077.314;0;11.216;0;1.066.099;16.913;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ESPUMOSO - SICREDI ESPUMOSO RS/MG;87900411;;;;b3S;2;9;ESPUMOSO;RS;12/2021;1.069.534;827.157;811.295;341.967;258.239;27.709;0;15
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;;81067;n1;1;30;SALVADOR;BA;12/2021;1.066.417;661.021;386.640;329.912;679.777;29.468;2;0
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA - CRESOL CONFEDERAÇÃO;10398952;;;;b3C;2;9;FLORIANOPOLIS;SC;12/2021;1.057.383;560;1.031.012;0;26.371;-4.516;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36900256;;;;b3S;2;9;CUIABA;MT;12/2021;1.047.663;762.422;845.573;788.179;202.090;16.733;0;15
CREDIT SUISSE (BRASIL) S.A. CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS;42584318;CREDIT SUISSE - PRUDENCIAL;30771;80219;n2;3;15;SAO PAULO;SP;12/2021;1.042.061;511;646.255;171.051;395.805;1.400;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO JAGUARI E ZONA DA MATA - SICREDI VALE DO JAGUARI E ZONA DA MATA RS/MG;87780284;;;;b3S;2;9;SANTIAGO;RS;12/2021;1.024.952;725.045;754.452;372.264;270.500;24.788;0;15
MODAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;5389174;BCO MODAL S.A. - PRUDENCIAL;51963;81658;n2;2;16;RIO DE JANEIRO;RJ;12/2021;1.019.460;0;536.476;20.030;482.984;-22.610;3;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;;;;b3S;2;9;CAMBARA;PR;12/2021;1.011.560;727.617;910.087;593.966;101.473;12.557;0;33
ALFA ARRENDAMENTO MERCANTIL S.A.;46570800;ALFA - PRUDENCIAL;51293;80570;n1;2;19;SAO PAULO;SP;12/2021;1.007.519;634.881;680.496;361.839;327.023;5.350;2;0
SICREDI CEARÁ CENTRO NORTE - COOPERATIVA DE CRÉDITO DA REGIÃO CENTRO NORTE DO CEARÁ;72257793;;;;b3S;2;9;FORTALEZA;CE;12/2021;1.000.891;441.773;852.920;783.780;147.971;14.926;0;17
BANCO CREFISA S.A.;61033106;CREFISA S.A. CFI - PRUDENCIAL;52010;83632;b1;2;2;SAO PAULO;SP;12/2021;1.000.062;678.579;831.926;552.788;168.136;20.851;2;0
BANCO B3 S.A.;997185;BANCO B3 - PRUDENCIAL;;81225;b1;2;2;SAO PAULO;SP;12/2021;993.256;0;852.698;798.570;140.558;19.196;2;0
BRK S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12865507;BRK S.A. CFI - PRUDENCIAL;;83601;n1;2;14;SAO PAULO;SP;12/2021;988.263;645.196;998.326;948.759;-10.063;-48.425;2;0
ICAP DO BRASIL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;9105360;TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;52027;82619;n2;3;15;SAO PAULO;SP;12/2021;973.441;5.309;931.820;77.249;41.621;7.411;3;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO GRANDES LAGOS DO PARANÁ E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP;81115149;;;;b3S;2;9;LARANJEIRAS DO SUL;PR;12/2021;966.553;701.704;837.512;472.061;129.041;10.803;0;24
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE;78825023;;;;b3S;2;9;PALMITOS;SC;12/2021;952.751;647.381;819.471;599.719;133.280;13.937;0;13
BANCO BARI DE INVESTIMENTOS E FINANCIAMENTOS S.A.;556603;BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL;51774;80893;b1;2;8;CURITIBA;PR;12/2021;947.160;651.390;810.660;754.425;136.500;-6.443;2;0
COOPERATIVA DE CRÉDITO COOPERAÇÃO RS/SC - SICREDI COOPERAÇÃO RS/SC;87779625;;;;b3S;2;9;NAO-ME-TOQUE;RS;12/2021;943.378;655.474;769.672;489.525;173.706;16.199;0;16
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO VALE DO ITAJAÍ - VIACREDI ALTO VALE;16779741;;;;b3S;2;9;IBIRAMA;SC;12/2021;942.604;672.786;803.952;739.344;138.651;10.456;0;25
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;;;;b3S;2;9;SAO GONCALO DO SAPUCAI;MG;12/2021;925.764;618.681;804.574;668.435;121.190;16.386;0;36
BMG LEASING S.A. ARRENDAMENTO MERCANTIL;34265561;BMG - PRUDENCIAL;30290;80178;n1;2;19;SAO PAULO;SP;12/2021;925.419;0;43.434;0;881.985;15.737;2;0
COOPERATIVA DE CREDITO CREDICERIPA - SICOOB CREDICERIPA;966246;;;;b3S;2;9;ITAI;SP;12/2021;923.639;540.536;819.049;677.159;104.590;7.869;0;29
LEASEPLAN ARRENDAMENTO MERCANTIL S.A.;4836002;LEASEPLAN AM S.A. - PRUDENCIAL;;82963;n1;3;19;BARUERI;SP;12/2021;921.160;187.988;696.443;501.703;224.717;24.727;2;0
BANCO INVESTCRED UNIBANCO S.A.;61182408;ITAU - PRUDENCIAL;10069;80099;b1;2;2;SAO PAULO;SP;12/2021;918.022;821.174;830.797;106.052;87.226;7.353;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO TERRA DOS PINHEIRAIS DO PARANÁ E NOROESTE PAULISTA - SICREDI PLANALTO DAS ÁGUAS PR/SP;77984870;;;;b3S;2;9;GUARAPUAVA;PR;12/2021;917.083;549.959;774.586;471.262;142.497;10.737;0;17
BANCO SOROCRED S.A. - BANCO MÚLTIPLO;4814563;SOROCRED - PRUDENCIAL;;83539;b1;2;8;BARUERI;SP;12/2021;917.008;373.003;837.961;814.607;79.047;-41.786;2;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;;;;b3S;2;9;LAPA;PR;12/2021;915.049;434.794;811.612;614.378;103.437;9.910;0;21
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692214;;;;b3C;2;9;BRASILIA;DF;12/2021;912.802;191.533;671.160;0;241.643;9.398;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86829827;;;;b3S;2;9;BRACO DO NORTE;SC;12/2021;910.086;563.840;816.003;651.305;94.083;12.450;0;16
BANCO GUANABARA S.A.;31880826;BCO GUANABARA S.A. - PRUDENCIAL;;81672;b1;2;8;RIO DE JANEIRO;RJ;12/2021;909.129;705.685;733.348;713.650;175.781;3.398;3;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS E EMPREGADOS DOS TRANSPORTES E CORREIOS DO SUL DO BRASIL - TRANSPOCRED;8075352;;;;b3S;2;9;FLORIANOPOLIS;SC;12/2021;897.293;716.139;784.576;701.768;112.717;3.557;0;33
COOPERATIVA DE CRÉDITO CREDILIVRE LTDA. - SICOOB CREDILIVRE;41697103;;;;b3S;2;9;MANHUACU;MG;12/2021;890.718;658.726;750.759;495.079;139.959;10.645;0;20
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;;;;b3S;2;9;CLAUDIO;MG;12/2021;890.173;589.013;766.520;714.730;123.653;15.625;0;15
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAÍBA, NOROESTE E OESTE DE MINAS LTDA - UNICRED INTEGRAÇÃO DE MINAS;1727929;;;;b3S;2;9;PATOS DE MINAS;MG;12/2021;888.512;662.574;783.793;744.176;104.719;14.633;0;17
COOPERATIVA DE CRÉDITO UNICRED VALE LTDA - UNICRED VALE;73443863;;;;b3S;2;9;BLUMENAU;SC;12/2021;888.320;579.531;789.133;742.704;99.187;9.779;0;12
COOPERATIVA DE CRÉDITO DA AMAZÔNIA - SICOOB AMAZÔNIA;5203605;;;;b3S;2;9;BURITIS;RO;12/2021;886.566;683.546;721.288;494.778;165.278;20.349;0;23
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE PAULISTA;4463602;;;;b3S;2;9;MARILIA;SP;12/2021;873.093;550.186;772.822;653.269;100.270;6.616;0;18
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DO VALE EUROPEU - CRESOL VALE EUROPEU;7512780;;;;b3S;2;9;AGUAS MORNAS;SC;12/2021;872.097;656.296;755.941;458.534;116.156;9.505;0;39
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;;;;b3S;2;9;DESCALVADO;SP;12/2021;867.936;499.578;730.127;678.136;137.809;12.715;0;30
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;;;;b3S;2;9;PRIMAVERA DO LESTE;MT;12/2021;854.605;716.368;747.957;525.299;106.649;6.679;0;7
COOPERATIVA DE CRÉDITO DA FRONTEIRA SUL - SICREDI FRONTEIRA SUL RS;88530142;;;;b3S;2;9;BAGE;RS;12/2021;851.502;558.051;696.426;481.994;155.076;17.073;0;12
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;;;;b3S;2;9;RIO DO SUL;SC;12/2021;851.255;540.368;765.018;658.823;86.237;13.491;0;23
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;;;;b3S;2;9;PATOS DE MINAS;MG;12/2021;843.259;580.259;701.922;612.338;141.337;12.549;0;9
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;CARUANA SCFI - PRUDENCIAL;;83591;n1;2;14;SAO PAULO;SP;12/2021;833.705;684.043;721.471;687.253;112.234;773;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALOR SUSTENTÁVEL - SICREDI VALOR SUSTENTÁVEL PR/SP;81706616;;;;b3S;2;9;JANDAIA DO SUL;PR;12/2021;833.233;578.880;752.632;438.608;80.601;7.304;0;17
TRAVELEX BANCO DE CÂMBIO S.A.;11703662;CONFIDENCE - PRUDENCIAL;51671;80783;b2;2;39;SAO PAULO;SP;12/2021;830.661;0;718.221;164.495;112.440;15.581;2;0
BTG PACTUAL ASSET MANAGEMENT S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;29650082;BTG PACTUAL - PRUDENCIAL;49944;80336;n2;2;16;RIO DE JANEIRO;RJ;12/2021;822.919;0;143.774;0;679.145;75.940;3;0
NECTON INVESTIMENTOS  S.A. CORRETORA DE VALORES MOBILIÁRIOS E COMMODITIES;52904364;BTG PACTUAL - PRUDENCIAL;49944;80336;n2;2;15;RIO DE JANEIRO;RJ;12/2021;809.948;0;772.962;293.146;36.986;481;3;0
BANCO CIFRA S.A.;62421979;BMG - PRUDENCIAL;30290;80178;b1;2;8;SAO PAULO;SP;12/2021;803.393;0;18.187;0;785.206;11.999;2;0
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70038237;;;;b3S;2;9;NATAL;RN;12/2021;800.979;481.329;680.454;624.035;120.525;17.962;0;9
WIRECARD BRAZIL S.A.;8718431;PAGSEGURO - PRUDENCIAL;;84813;n4;2;41;SAO PAULO;SP;12/2021;790.595;0;605.226;183.724;185.369;1.928;1;0
FORTBRASIL ADMINISTRADORA DE CARTOES DE CREDITO S/A;2732968;FORTBRASIL IP - PRUDENCIAL;;85245;n4;2;41;FORTALEZA;CE;12/2021;788.565;699.116;746.799;40.863;41.766;10.433;1;0
SICOOB UNIMAIS MANTIQUEIRA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;71698674;;;;b3S;2;9;TAUBATE;SP;12/2021;774.796;540.742;688.612;648.109;86.184;5.112;0;19
CREDIARE S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5676026;CREDIARE CFI - PRUDENCIAL;;85427;n1;2;14;FARROUPILHA;RS;12/2021;774.035;752.355;664.528;565.906;109.507;10.124;2;0
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI;65229254;;;;b3S;2;9;PATROCINIO;MG;12/2021;773.160;544.532;657.178;439.418;115.982;13.024;0;18
BANCO ARBI S.A.;54403563;BCO ARBI S.A. - PRUDENCIAL;;81201;b1;2;2;RIO DE JANEIRO;RJ;12/2021;765.898;177.519;716.890;686.171;49.009;2.190;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;;;;b3S;2;9;PAPANDUVA;SC;12/2021;756.666;494.521;663.276;498.380;93.391;5.001;0;16
BANCO MONEO S.A.;7441209;BANCO MONEO S.A. - PRUDENCIAL;;81500;b2;2;8;CAXIAS DO SUL;RS;12/2021;753.236;698.057;526.061;507.402;227.175;6.006;2;0
